"bag_facility_source_name","bag_facility_current_name","bag_facility_destination_name","bag_type_ph","tracking_id_ekart","bag_id","bag_status","fact_updated_at","_source","bag_xdock","fact_updated_at_1"
"AshokviharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2019201284","PH-ZO-DELYKB-30626350","OPENED","2023-11-21T13:14:33.000+05:30","BAG",false,"2023-11-21T13:14:33.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254305253","PH-ZO-DELYKB-30609433","OPENED","2023-11-21T12:24:46.000+05:30","BAG",false,"2023-11-21T12:24:46.000+05:30"
"BareillyHub_BRY_PL","MotherHub_BNL","MotherHub_YKB","ZO","FMPP2019216604","PH-ZO-DELYKB-571617","REACHED","2023-11-21T23:10:25.000+05:30","BAG",true,"2023-11-21T23:10:25.000+05:30"
"GwaliorHub_GWL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3252040669","PH-ZO-DELYKB-30632012","OPENED","2023-11-21T13:13:10.000+05:30","BAG",false,"2023-11-21T13:13:10.000+05:30"
"MeerutHub_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3255003631","PH-B5-DELYKB-30665486","OPENED","2023-11-22T09:53:02.000+05:30","BAG",false,"2023-11-22T09:53:02.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3255627126","PH-ZO-DELYKB-30646648","OPENED","2023-11-22T12:27:30.000+05:30","BAG",false,"2023-11-22T12:27:30.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2020711355","PH-ZO-DELYKB-30656332","OPENED","2023-11-22T10:57:13.000+05:30","BAG",false,"2023-11-22T10:57:13.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2019784614","PH-B5-DELYKB-30639030","OPENED","2023-11-22T11:23:00.000+05:30","BAG",false,"2023-11-22T11:23:00.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3252800163","PH-ZO-DELYKB-30464200","OPENED","2023-11-21T12:37:33.000+05:30","BAG",false,"2023-11-21T12:37:33.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2001898164","PH-ZO-DELYKB-30294291","OPENED","2023-11-22T05:47:50.000+05:30","BAG",false,"2023-11-22T05:47:50.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2019876360","PH-B5-DELYKB-30656453","OPENED","2023-11-22T11:33:20.000+05:30","BAG",false,"2023-11-22T11:33:20.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254404958","PH-ZO-DELYKB-30660050","OPENED","2023-11-22T09:50:22.000+05:30","BAG",false,"2023-11-22T09:50:22.000+05:30"
"GandhinagarHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3256420597","PH-B5-DELYKB-30371537","OPENED","2023-11-22T07:46:59.000+05:30","BAG",false,"2023-11-22T07:46:59.000+05:30"
"PanipatHub_PPT_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3251446460","PH-ZO-DELYKB-30604435","OPENED","2023-11-21T17:24:18.000+05:30","BAG",false,"2023-11-21T17:24:18.000+05:30"
"SonepatHub_SOP_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2019681768","PH-B5-DELYKB-30332763","OPENED","2023-11-22T11:57:10.000+05:30","BAG",false,"2023-11-22T11:57:10.000+05:30"
"Peeragarhi_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256140815","PH-ZO-DELYKB-30618228","OPENED","2023-11-22T09:23:54.000+05:30","BAG",false,"2023-11-22T09:23:54.000+05:30"
"SahibabadHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2020582139","PH-B5-DELYKB-30603552","OPENED","2023-11-22T01:46:45.000+05:30","BAG",false,"2023-11-22T01:46:45.000+05:30"
"HathrasHub_HTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2018742155","PH-ZO-DELYKB-30542750","OPENED","2023-11-21T19:42:04.000+05:30","BAG",false,"2023-11-21T19:42:04.000+05:30"
"DasnaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253687055","PH-ZO-DELYKB-30520904","OPENED","2023-11-22T10:25:58.000+05:30","BAG",false,"2023-11-22T10:25:58.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2020424124","PH-B5-DELYKB-30648575","OPENED","2023-11-22T03:32:09.000+05:30","BAG",false,"2023-11-22T03:32:09.000+05:30"
"PanipatHub_PPT_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2017618981","PH-B5-DELYKB-30604424","OPENED","2023-11-21T17:58:22.000+05:30","BAG",false,"2023-11-21T17:58:22.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3255075618","PH-B5-DELYKB-30639030","OPENED","2023-11-22T11:23:00.000+05:30","BAG",false,"2023-11-22T11:23:00.000+05:30"
"PanipatHub_PPT_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2018858689","PH-B5-DELYKB-30602503","OPENED","2023-11-21T17:58:29.000+05:30","BAG",false,"2023-11-21T17:58:29.000+05:30"
"RohtakHub_ROH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2016942052","PH-ZO-DELYKB-30629153","OPENED","2023-11-21T23:05:51.000+05:30","BAG",false,"2023-11-21T23:05:51.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2020726520","PH-ZO-DELYKB-30657444","OPENED","2023-11-22T09:34:49.000+05:30","BAG",false,"2023-11-22T09:34:49.000+05:30"
"MeerutHub_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3253114620","PH-B5-DELYKB-30571995","OPENED","2023-11-21T18:12:42.000+05:30","BAG",false,"2023-11-21T18:12:42.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2020735526","PH-ZO-DELYKB-30657444","OPENED","2023-11-22T09:34:49.000+05:30","BAG",false,"2023-11-22T09:34:49.000+05:30"
"DasnaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2017945611","PH-B5-DELYKB-30618334","OPENED","2023-11-21T11:17:38.000+05:30","BAG",false,"2023-11-21T11:17:38.000+05:30"
"VasundharaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256482138","PH-ZO-DELYKB-29214622","OPENED","2023-11-22T01:46:33.000+05:30","BAG",false,"2023-11-22T01:46:33.000+05:30"
"HathrasHub_HTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2018716052","PH-ZO-DELYKB-30542750","OPENED","2023-11-21T19:42:04.000+05:30","BAG",false,"2023-11-21T19:42:04.000+05:30"
"GurgaonMilestoneHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253817095","PH-ZO-DELYKB-30612318","OPENED","2023-11-21T07:32:31.000+05:30","BAG",false,"2023-11-21T07:32:31.000+05:30"
"AdarshNagarHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2017560167","PH-ZO-DELYKB-30592841","OPENED","2023-11-21T12:38:29.000+05:30","BAG",false,"2023-11-21T12:38:29.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2019521567","PH-ZO-DELYKB-30639067","OPENED","2023-11-22T09:50:23.000+05:30","BAG",false,"2023-11-22T09:50:23.000+05:30"
"MundkaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256205474","PH-ZO-DELYKB-30647610","OPENED","2023-11-22T12:51:57.000+05:30","BAG",false,"2023-11-22T12:51:57.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254491905","PH-ZO-DELYKB-30657444","OPENED","2023-11-22T09:34:49.000+05:30","BAG",false,"2023-11-22T09:34:49.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPP2018781577","PH-ZO-DELYKB-30629161","REACHED","2023-11-21T15:24:30.000+05:30","BAG",true,"2023-11-21T15:24:30.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2005106808","PH-ZO-DELYKB-30180576","OPENED","2023-11-21T10:24:10.000+05:30","BAG",false,"2023-11-21T10:24:10.000+05:30"
"BilaspurHub_DRH_PL","MotherHub_YKB","MotherHub_YKB","ZO","MYEC1004205151","PH-ZO-DELYKB-30561695","OPENED","2023-11-21T01:39:12.000+05:30","BAG",false,"2023-11-21T01:39:12.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPP2010099939","PH-ZO-DELYKB-30470530","REACHED","2023-11-21T00:26:55.000+05:30","BAG",true,"2023-11-21T00:26:55.000+05:30"
"PanipatHub_PPT_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2018918535","PH-B5-DELYKB-30518033","OPENED","2023-11-21T20:20:03.000+05:30","BAG",false,"2023-11-21T20:20:03.000+05:30"
"Pitampurahub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254944934","PH-ZO-DELYKB-30583438","OPENED","2023-11-22T08:12:03.000+05:30","BAG",false,"2023-11-22T08:12:03.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3253219927","PH-B5-DELYKB-30498213","OPENED","2023-11-21T09:49:33.000+05:30","BAG",false,"2023-11-21T09:49:33.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2019788438","PH-B5-DELYKB-30395382","OPENED","2023-11-22T09:28:55.000+05:30","BAG",false,"2023-11-22T09:28:55.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3255563199","PH-ZO-DELYKB-30623017","OPENED","2023-11-22T13:58:00.000+05:30","BAG",false,"2023-11-22T13:58:00.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPC3252524459","PH-ZO-DELYKB-30597932","REACHED","2023-11-21T23:38:26.000+05:30","BAG",true,"2023-11-21T23:38:26.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3248201279","PH-ZO-MHYKB-21605959","OPENED","2023-11-22T09:18:43.000+05:30","BAG",false,"2023-11-22T09:18:43.000+05:30"
"Britania_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2019118213","PH-ZO-DELYKB-30504599","OPENED","2023-11-21T14:34:38.000+05:30","BAG",false,"2023-11-21T14:34:38.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3251745244","PH-ZO-MHYKB-25335539","OPENED","2023-11-22T01:15:02.000+05:30","BAG",false,"2023-11-22T01:15:02.000+05:30"
"Chhatarpur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253245490","PH-ZO-DELYKB-30490317","OPENED","2023-11-21T10:49:58.000+05:30","BAG",false,"2023-11-21T10:49:58.000+05:30"
"HathrasHub_HTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253036313","PH-ZO-DELYKB-30542750","OPENED","2023-11-21T19:42:04.000+05:30","BAG",false,"2023-11-21T19:42:04.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256633608","PH-ZO-DELYKB-30657444","OPENED","2023-11-22T09:34:49.000+05:30","BAG",false,"2023-11-22T09:34:49.000+05:30"
"NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3253519349","PH-B5-DELYKB-30620741","OPENED","2023-11-21T07:30:33.000+05:30","BAG",false,"2023-11-21T07:30:33.000+05:30"
"IPextension_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3256549657","PH-B5-DELYKB-30302590","OPENED","2023-11-22T04:48:53.000+05:30","BAG",false,"2023-11-22T04:48:53.000+05:30"
"DasnaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3255854888","PH-ZO-DELYKB-30648386","OPENED","2023-11-22T12:41:04.000+05:30","BAG",false,"2023-11-22T12:41:04.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256586808","PH-ZO-DELYKB-30404590","OPENED","2023-11-22T13:11:05.000+05:30","BAG",false,"2023-11-22T13:11:05.000+05:30"
"VasundharaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3254890212","PH-B5-DELYKB-30639266","OPENED","2023-11-22T01:51:34.000+05:30","BAG",false,"2023-11-22T01:51:34.000+05:30"
"HathrasHub_HTH_PL","MotherHub_BNL","MotherHub_YKB","B5","FMPC3256713691","PH-B5-DELYKB-30360267","REACHED","2023-11-22T15:18:05.000+05:30","BAG",true,"2023-11-22T15:18:05.000+05:30"
"BawanaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254487917","PH-ZO-DELYKB-30614885","OPENED","2023-11-21T12:53:13.000+05:30","BAG",false,"2023-11-21T12:53:13.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256861774","PH-ZO-DELYKB-30640951","OPENED","2023-11-22T09:28:25.000+05:30","BAG",false,"2023-11-22T09:28:25.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPC3252287322","PH-ZO-DELYKB-30631308","REACHED","2023-11-22T02:14:25.000+05:30","BAG",true,"2023-11-22T02:14:25.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPC3255202969","PH-ZO-DELYKB-30636202","REACHED","2023-11-22T08:16:20.000+05:30","BAG",true,"2023-11-22T08:16:20.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2020480054","PH-B5-DELYKB-30158509","OPENED","2023-11-22T03:30:50.000+05:30","BAG",false,"2023-11-22T03:30:50.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3256913772","PH-B5-DELYKB-30613273","OPENED","2023-11-22T08:23:19.000+05:30","BAG",false,"2023-11-22T08:23:19.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2020603402","PH-ZO-DELYKB-30404590","OPENED","2023-11-22T13:11:05.000+05:30","BAG",false,"2023-11-22T13:11:05.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2019077454","PH-ZO-DELYKB-30516638","OPENED","2023-11-22T07:58:21.000+05:30","BAG",false,"2023-11-22T07:58:21.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3250301405","PH-B5-DELYKB-30595345","OPENED","2023-11-21T10:31:42.000+05:30","BAG",false,"2023-11-21T10:31:42.000+05:30"
"MoradabadHub_MRD_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2018295814","PH-B5-DELYKB-30510192","OPENED","2023-11-22T00:23:25.000+05:30","BAG",false,"2023-11-22T00:23:25.000+05:30"
"SaharanpurHub_SHP_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2017227312","PH-B5-DELYKB-30506755","OPENED","2023-11-21T20:26:57.000+05:30","BAG",false,"2023-11-21T20:26:57.000+05:30"
"PanipatHub_PPT_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3252176826","PH-ZO-DELYKB-29968750","OPENED","2023-11-21T15:30:04.000+05:30","BAG",false,"2023-11-21T15:30:04.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3252015405","PH-ZO-DELYKB-28797036","OPENED","2023-11-22T15:58:08.000+05:30","BAG",false,"2023-11-22T15:58:08.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3255506502","PH-ZO-DELYKB-30529162","OPENED","2023-11-22T00:16:33.000+05:30","BAG",false,"2023-11-22T00:16:33.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3251733743","PH-ZO-MHYKB-25335539","OPENED","2023-11-22T01:15:02.000+05:30","BAG",false,"2023-11-22T01:15:02.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2019507139","PH-ZO-DELYKB-30657444","OPENED","2023-11-22T09:34:49.000+05:30","BAG",false,"2023-11-22T09:34:49.000+05:30"
"PaharganjHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2018267837","PH-B5-DELYKB-30499608","OPENED","2023-11-21T10:17:45.000+05:30","BAG",false,"2023-11-21T10:17:45.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPC3250179214","PH-ZO-DELYKB-30541158","REACHED","2023-11-20T08:02:00.000+05:30","BAG",true,"2023-11-20T08:02:00.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3250309375","PH-ZO-DELYKB-30556582","OPENED","2023-11-21T10:32:29.000+05:30","BAG",false,"2023-11-21T10:32:29.000+05:30"
"HathrasHub_HTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2017811172","PH-ZO-DELYKB-30542750","OPENED","2023-11-21T19:42:04.000+05:30","BAG",false,"2023-11-21T19:42:04.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253397719","PH-ZO-DELYKB-30640149","OPENED","2023-11-22T10:46:34.000+05:30","BAG",false,"2023-11-22T10:46:34.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3252128300","PH-B5-DELYKB-30498213","OPENED","2023-11-21T09:49:33.000+05:30","BAG",false,"2023-11-21T09:49:33.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3253943912","PH-B5-DELYKB-30467395","OPENED","2023-11-21T23:34:57.000+05:30","BAG",false,"2023-11-21T23:34:57.000+05:30"
"NehruPlaceHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3255432726","PH-B5-DELYKB-30655380","OPENED","2023-11-22T09:42:40.000+05:30","BAG",false,"2023-11-22T09:42:40.000+05:30"
"PanipatHub_PPT_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2018869500","PH-B5-DELYKB-30511327","OPENED","2023-11-21T19:37:14.000+05:30","BAG",false,"2023-11-21T19:37:14.000+05:30"
"DasnaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254800162","PH-ZO-DELYKB-30609740","OPENED","2023-11-22T12:08:33.000+05:30","BAG",false,"2023-11-22T12:08:33.000+05:30"
"GwaliorHub_GWL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3254236437","PH-B5-DELYKB-30626508","OPENED","2023-11-21T11:46:14.000+05:30","BAG",false,"2023-11-21T11:46:14.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPC3254109462","PH-ZO-DELYKB-30441031","REACHED","2023-11-21T10:19:07.000+05:30","BAG",true,"2023-11-21T10:19:07.000+05:30"
"VasundharaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3252363186","PH-ZO-DELYKB-30604870","OPENED","2023-11-21T10:11:44.000+05:30","BAG",false,"2023-11-21T10:11:44.000+05:30"
"Britania_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2001276015","PH-ZO-DELYKB-30277439","OPENED","2023-11-21T01:28:08.000+05:30","BAG",false,"2023-11-21T01:28:08.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPC3250484336","PH-ZO-DELYKB-30601342","REACHED","2023-11-20T09:19:51.000+05:30","BAG",true,"2023-11-20T09:19:51.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2020474429","PH-B5-DELYKB-30158509","OPENED","2023-11-22T03:30:50.000+05:30","BAG",false,"2023-11-22T03:30:50.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254723242","PH-ZO-DELYKB-30594924","OPENED","2023-11-22T07:28:25.000+05:30","BAG",false,"2023-11-22T07:28:25.000+05:30"
"WelcomeHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2020112113","PH-ZO-DELYKB-30102417","OPENED","2023-11-22T03:19:15.000+05:30","BAG",false,"2023-11-22T03:19:15.000+05:30"
"SangamviharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3255439585","PH-ZO-DELYKB-30652617","OPENED","2023-11-22T02:11:54.000+05:30","BAG",false,"2023-11-22T02:11:54.000+05:30"
"AdarshNagarHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3253079818","PH-B5-DELYKB-30622862","OPENED","2023-11-21T09:02:45.000+05:30","BAG",false,"2023-11-21T09:02:45.000+05:30"
"NehruPlaceHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3256178409","PH-B5-DELYKB-30590460","OPENED","2023-11-22T08:15:36.000+05:30","BAG",false,"2023-11-22T08:15:36.000+05:30"
"PanipatHub_PPT_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254024209","PH-ZO-DELYKB-30616332","OPENED","2023-11-21T16:20:23.000+05:30","BAG",false,"2023-11-21T16:20:23.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2020214710","PH-B5-DELYKB-30627800","OPENED","2023-11-22T09:30:01.000+05:30","BAG",false,"2023-11-22T09:30:01.000+05:30"
"IPextension_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253863532","PH-ZO-DELYKB-30452712","OPENED","2023-11-21T12:40:47.000+05:30","BAG",false,"2023-11-21T12:40:47.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2018664168","PH-ZO-DELYKB-29907199","REACHED","2023-11-22T02:06:54.000+05:30","BAG",false,"2023-11-22T02:06:54.000+05:30"
"HathrasHub_HTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3251762325","PH-ZO-DELYKB-30542750","OPENED","2023-11-21T19:42:04.000+05:30","BAG",false,"2023-11-21T19:42:04.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254160124","PH-ZO-DELYKB-28797036","OPENED","2023-11-22T15:58:08.000+05:30","BAG",false,"2023-11-22T15:58:08.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256892487","PH-ZO-DELYKB-30644600","OPENED","2023-11-22T08:00:29.000+05:30","BAG",false,"2023-11-22T08:00:29.000+05:30"
"RajnagarMP_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253570437","PH-ZO-DELYKB-30533787","OPENED","2023-11-21T08:57:27.000+05:30","BAG",false,"2023-11-21T08:57:27.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPC3253083205","PH-ZO-DELYKB-30630874","REACHED","2023-11-21T21:30:21.000+05:30","BAG",true,"2023-11-21T21:30:21.000+05:30"
"Britania_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256238971","PH-ZO-DELYKB-30669576","OPENED","2023-11-22T13:32:30.000+05:30","BAG",false,"2023-11-22T13:32:30.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256623144","PH-ZO-DELYKB-30657444","OPENED","2023-11-22T09:34:49.000+05:30","BAG",false,"2023-11-22T09:34:49.000+05:30"
"PanipatHub_PPT_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2018527563","PH-B5-DELYKB-30574213","OPENED","2023-11-21T14:05:02.000+05:30","BAG",false,"2023-11-21T14:05:02.000+05:30"
"MathuraHub_MTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3252143895","PH-ZO-DELYKB-30574736","OPENED","2023-11-21T13:09:35.000+05:30","BAG",false,"2023-11-21T13:09:35.000+05:30"
"Britania_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3226002691","PH-ZO-DELYKB-30277439","OPENED","2023-11-21T01:28:08.000+05:30","BAG",false,"2023-11-21T01:28:08.000+05:30"
"BadshahpurHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2018979588","PH-B5-DELYKB-30607296","OPENED","2023-11-21T07:34:33.000+05:30","BAG",false,"2023-11-21T07:34:33.000+05:30"
"VasundharaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256565637","PH-ZO-DELYKB-30520780","OPENED","2023-11-22T02:08:09.000+05:30","BAG",false,"2023-11-22T02:08:09.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253399409","PH-ZO-DELYKB-28797036","OPENED","2023-11-22T15:58:08.000+05:30","BAG",false,"2023-11-22T15:58:08.000+05:30"
"AligarhHub_ALG_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3252473731","PH-ZO-DELYKB-29651819","OPENED","2023-11-22T03:15:59.000+05:30","BAG",false,"2023-11-22T03:15:59.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256626116","PH-ZO-DELYKB-30657444","OPENED","2023-11-22T09:34:49.000+05:30","BAG",false,"2023-11-22T09:34:49.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","MYEC1004200865","PH-ZO-DELYKB-30610265","OPENED","2023-11-21T03:00:29.000+05:30","BAG",false,"2023-11-21T03:00:29.000+05:30"
"ModelTownHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3256388280","PH-B5-DELYKB-30652936","OPENED","2023-11-22T08:35:37.000+05:30","BAG",false,"2023-11-22T08:35:37.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253534172","PH-ZO-DELYKB-30580626","OPENED","2023-11-22T09:33:13.000+05:30","BAG",false,"2023-11-22T09:33:13.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256805409","PH-ZO-DELYKB-30635233","OPENED","2023-11-22T06:37:44.000+05:30","BAG",false,"2023-11-22T06:37:44.000+05:30"
"ChanakyapuriHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3252990707","PH-B5-DELYKB-30409338","OPENED","2023-11-21T08:52:14.000+05:30","BAG",false,"2023-11-21T08:52:14.000+05:30"
"FatehabadHub_FHB_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254458473","PH-ZO-DELYKB-30629670","OPENED","2023-11-22T03:50:56.000+05:30","BAG",false,"2023-11-22T03:50:56.000+05:30"
