"shipment_facility_current_name","shipment_facility_nexthop_name","shipment_service_tier","shipment_tms_cutoff","tracking_id_merchant","bag_id","tracking_id_ekart","bag_type_ph","bag_receive_time","fact_updated_at","bag_facility_source_name","shipment_facility_source_name","shipment_cpd"
"MotherHub_YKB","Motherhub_JKS","REGULAR","23:00:00","R-565632181","EJAIBTS-1244583","FMPR0512732211","","2023-11-23T14:38:10.000+05:30","2023-11-23T14:38:13.000+05:30","HissarHub_HSS","HissarHub_HSS","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","S8762931232","EHTHHTH-660863822","FMPC3156957593","","2023-11-23T14:45:48.000+05:30","2023-11-23T14:45:54.000+05:30","AligarhHub_ALG","MotherHub_FRK","2023-10-24T02:59:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","F-25455424676468854","EHTHHTH-660863824","FMPC3226869522","","2023-11-23T14:45:28.000+05:30","2023-11-23T14:45:30.000+05:30","AligarhHub_ALG","Motherhub_JAI_BTS","2023-11-15T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ULB","ECONOMY","16:00:00","S10360881871","Eulub_bt-892014","FMPC3242625783","","2023-11-23T13:36:41.000+05:30","2023-11-23T13:36:45.000+05:30","IdentifyPlusKadipurODH_KDP","Motherhub_ULB","2023-11-23T02:59:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","C-23033478717213518","EHTHHTH-660864846","FMPC3132629175","","2023-11-23T14:49:21.000+05:30","2023-11-23T14:49:30.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-10-23T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-561713140","EGURJJH-2858576","FMPR0508989652","","2023-11-23T08:55:23.000+05:30","2023-11-23T08:55:33.000+05:30","Murthal_MUR","Murthal_MUR","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","E-36632862211554513","EGURJJH-2861250","FMPC3250344205","","2023-11-23T14:52:47.000+05:30","2023-11-23T14:52:52.000+05:30","KhairHub_ALG","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","Murthal_MUR","REGULAR","18:00:00","E-70093670016976938","EGURJJH-2858576","FMPC3223396065","","2023-11-23T08:55:23.000+05:30","2023-11-23T08:55:23.000+05:30","Murthal_MUR","Motherhub_JKS","2023-11-12T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-564995332","EGURJJH-2866995","FMPR0512155940","","2023-11-23T16:21:32.000+05:30","2023-11-23T16:21:36.000+05:30","KhattauliHub_MFN","KhattauliHub_MFN","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","REGULAR","23:00:00","R-565345752","EJAIBTS-1246226","FMPR0512494189","","2023-11-23T14:51:25.000+05:30","2023-11-23T14:51:38.000+05:30","KwarsiHighwayHub_ALG","KwarsiHighwayHub_ALG","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","SLP4107223129","EGURJJH-2861340","SDLC1025986708","","2023-11-23T14:49:57.000+05:30","2023-11-23T14:50:15.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-24T01:34:09.000+05:30"
"MotherHub_YKB","Murthal_MUR","REGULAR","18:00:00","F-5293121491744060","EGURJJH-2858576","FMPC3218932322","","2023-11-23T08:55:23.000+05:30","2023-11-23T08:55:23.000+05:30","Murthal_MUR","Motherhub_JKS","2023-11-12T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ULB","ECONOMY","16:00:00","S10350729291","Eulub_bt-889134","FMPC3237711052","","2023-11-23T12:43:10.000+05:30","2023-11-23T12:43:12.000+05:30","SITICSChandauliODH_CDN","Motherhub_ULB","2023-11-20T02:59:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-564701523","EGURJJH-2863016","FMPR0511842812","","2023-11-23T14:38:50.000+05:30","2023-11-23T14:38:52.000+05:30","AirportrdHub_HSS","AirportrdHub_HSS","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","B-67815055267314131","EHTHHTH-660859872","FMPC3249407483","","2023-11-23T14:46:20.000+05:30","2023-11-23T14:46:28.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-25T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","C-35946806465174953","EHTHHTH-660863824","FMPC3233815054","","2023-11-23T14:45:28.000+05:30","2023-11-23T14:45:30.000+05:30","AligarhHub_ALG","MotherHub_STV_BTS","2023-11-24T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-564865887","EGURJJH-2862546","FMPR0512018705","","2023-11-23T08:51:48.000+05:30","2023-11-23T08:51:52.000+05:30","SonepatHub_SOP","SonepatHub_SOP","1970-01-01T05:30:00.000+05:30"
