"shipment_facility_current_name","shipment_facility_nexthop_name","shipment_service_tier","shipment_tms_cutoff","tracking_id_merchant","bag_id"
"MotherHub_YKB","Motherhub_GUW","REGULAR","00:00:00",34,13
"MotherHub_YKB","VxpressGovindpurODH_DBD","ECONOMY","03:00:00",331,10
"MotherHub_YKB","CABTJhariaODH_DBD","ECONOMY","03:00:00",275,8
"MotherHub_YKB","CABTMurshidabadODH_MBB","ECONOMY","05:00:00",347,31
"MotherHub_YKB","GondalHub_GDN","ECONOMY","16:00:00",42,4
"MotherHub_YKB","KaliyaganjODH_KLJ","ECONOMY","06:00:00",166,5
"MotherHub_YKB","MorbiHub_MRB","ECONOMY","16:00:00",60,3
"MotherHub_YKB","SheoharHub_SMI","ECONOMY","19:00:00",83,2
"MotherHub_YKB","JagtaiHub_NIL","ECONOMY","05:00:00",293,9
"MotherHub_YKB","VxpressKuiaODH_DBD","ECONOMY","03:00:00",139,7
"MotherHub_YKB","PuruliaHub_PRR","ECONOMY","03:00:00",340,8
"MotherHub_YKB","KalawadRoadHub_RAJ","ECONOMY","16:00:00",117,4
"MotherHub_YKB","ChakIslampurHub_MBB","ECONOMY","05:00:00",214,6
"MotherHub_YKB","JhantipahariHub_JHI","ECONOMY","04:30:00",92,5
"MotherHub_YKB","BENIPURSplitHUB_BPA","ECONOMY","20:00:00",78,3
"MotherHub_YKB","BudbudHub_BDM","ECONOMY","04:30:00",244,8
"MotherHub_YKB","KumarganjHub_KGJ","ECONOMY","06:00:00",28,9
"MotherHub_YKB","MarwanHub_MZF","ECONOMY","19:00:00",43,2
"MotherHub_YKB","SupaulHub_SOU","ECONOMY","20:00:00",138,6
"MotherHub_YKB","MotherHub_SIL","REGULAR","00:00:00",109,10
"MotherHub_YKB","Motherhub_ULB","REGULAR","16:00:00",76,32
"MotherHub_YKB","Motherhub_HRN","REGULAR","02:00:00",10,3
"MotherHub_YKB","ManikchakHub_LDA","ECONOMY","06:00:00",191,8
"MotherHub_YKB","RajkotHub_RAJ","ECONOMY","16:00:00",92,4
"MotherHub_YKB","AdraHub_ADR","ECONOMY","03:00:00",180,6
"MotherHub_YKB","NazirpurHub_NZP","ECONOMY","05:00:00",203,7
"MotherHub_YKB","MotikhavdiHub_MKH","ECONOMY","16:00:00",53,5
"MotherHub_YKB","BenipurHub_BPA","ECONOMY","20:00:00",41,4
"MotherHub_YKB","Rupnarayanpurhub_ASN","ECONOMY","03:00:00",136,7
"MotherHub_YKB","JhaldaHub_JAA","ECONOMY","03:00:00",136,7
"MotherHub_YKB","Motherhub_DIC","ECONOMY","23:00:00",160,28
"MotherHub_YKB","LalparHub_LLP","ECONOMY","16:00:00",115,9
"MotherHub_YKB","TapanHub_TPN","ECONOMY","06:00:00",17,8
"MotherHub_YKB","PorbandarHub_POR","ECONOMY","16:00:00",72,5
"MotherHub_YKB","SimriHub_SHC","ECONOMY","20:00:00",49,2
"MotherHub_YKB","BarjoraHub_DGP","ECONOMY","03:00:00",106,6
"MotherHub_YKB","KhatraHub_KHT","ECONOMY","04:30:00",191,21
"MotherHub_YKB","BhagwanpurHub_BNR","ECONOMY","19:00:00",74,4
"MotherHub_YKB","MotherHub_NAG_BTS","REGULAR","00:00:00",45,17
"MotherHub_YKB","PanchanandapurHub_PCD","ECONOMY","06:00:00",253,9
"MotherHub_YKB","JARMUNDIHUB_JMD","ECONOMY","03:00:00",8,6
"MotherHub_YKB","MotherHub_DEL","ECONOMY","18:00:00",20,14
"MotherHub_YKB","","ECONOMY","",38,15
"MotherHub_YKB","Motherhub_SAI_4","REGULAR","21:00:00",32,10
"MotherHub_YKB","VeravalHub_VRV","ECONOMY","16:00:00",60,5
"MotherHub_YKB","DarbhangaSplitHUB_DBG","ECONOMY","20:00:00",38,3
"MotherHub_YKB","IdentifyplusUpletaODH_UPL","ECONOMY","16:00:00",16,4
"MotherHub_YKB","RathbariHub_LDA","REGULAR","06:00:00",17,5
"MotherHub_YKB","Motherhub_JKS","REGULAR","23:00:00",17,4
"MotherHub_YKB","SahebganjHub_SBG","ECONOMY","19:00:00",77,3
"MotherHub_YKB","JhanjharpurHub_JJP","ECONOMY","20:00:00",51,18
"MotherHub_YKB","RunnisaidpurHub_SMI","ECONOMY","19:00:00",34,1
"MotherHub_YKB","SaltoraHub_SLR","ECONOMY","04:30:00",102,5
