"shipment_facility_current_name","tracking_id_ekart","bag_type_ph","bag_id","shipment_created_at","bag_facility_source_name","fact_updated_at","bag_status","bag_facility_source_name_1","shipment_facility_source_name_1"
"MotherHub_YKB","SDLC1026345062","ZO","PH-ZO-DELYKB-30755278","2023-11-24T17:30:15.000+05:30","BareillyHub_BRY_PL","2023-11-27T20:08:34.000+05:30","TERMINATED","BareillyHub_BRY_PL","MotherHub_YKB"
"MotherHub_YKB","SDLC1026371387","ZO","PH-ZO-DELYKB-30755278","2023-11-25T14:30:15.000+05:30","BareillyHub_BRY_PL","2023-11-27T20:08:34.000+05:30","TERMINATED","BareillyHub_BRY_PL","MotherHub_YKB"
"MotherHub_YKB","SDLP1005984177","ZO","PH-ZO-DELYKB-30755278","2023-11-25T10:15:48.000+05:30","BareillyHub_BRY_PL","2023-11-27T20:08:34.000+05:30","TERMINATED","BareillyHub_BRY_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3264986353","ZO","PH-ZO-DELYKB-30755278","2023-11-25T08:20:45.000+05:30","BareillyHub_BRY_PL","2023-11-27T20:08:34.000+05:30","TERMINATED","BareillyHub_BRY_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2026194282","ZO","PH-ZO-DELYKB-30755278","2023-11-25T10:41:00.000+05:30","BareillyHub_BRY_PL","2023-11-27T20:08:34.000+05:30","TERMINATED","BareillyHub_BRY_PL","MotherHub_YKB"
"MotherHub_YKB","SDLC1026367462","ZO","PH-ZO-DELYKB-30755278","2023-11-25T10:15:18.000+05:30","BareillyHub_BRY_PL","2023-11-27T20:08:34.000+05:30","TERMINATED","BareillyHub_BRY_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3265065767","ZO","PH-ZO-DELYKB-30755278","2023-11-25T08:52:49.000+05:30","BareillyHub_BRY_PL","2023-11-27T20:08:34.000+05:30","TERMINATED","BareillyHub_BRY_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3265948604","ZO","PH-ZO-DELYKB-30755278","2023-11-25T11:29:12.000+05:30","BareillyHub_BRY_PL","2023-11-27T20:08:34.000+05:30","TERMINATED","BareillyHub_BRY_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3264892014","ZO","PH-ZO-DELYKB-30755278","2023-11-25T08:03:11.000+05:30","BareillyHub_BRY_PL","2023-11-27T20:08:34.000+05:30","TERMINATED","BareillyHub_BRY_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266084871","ZO","PH-ZO-DELYKB-30755278","2023-11-25T12:12:09.000+05:30","BareillyHub_BRY_PL","2023-11-27T20:08:34.000+05:30","TERMINATED","BareillyHub_BRY_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2025526061","ZO","PH-ZO-DELYKB-30755278","2023-11-24T20:28:59.000+05:30","BareillyHub_BRY_PL","2023-11-27T20:08:34.000+05:30","TERMINATED","BareillyHub_BRY_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267355310","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:41.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267397818","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:40.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267354807","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:37.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267401815","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027248683","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027244693","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267360803","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:41.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:31:55.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267369311","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267351811","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267402815","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:41.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267371311","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:44.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267397821","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:41.000+05:30","AligarhHub_ALG_PL","2023-11-27T19:39:55.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267402817","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:45.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267403314","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027241690","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:41.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027242685","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:54.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267355805","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:45.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027248186","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T20:34:28.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267400812","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267351308","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:44.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267352803","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:40.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267359301","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:54.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267358303","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267374313","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:41.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027253187","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027251683","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:44.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:27:20.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027248689","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:40.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267353309","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:46.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267401317","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:44.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267349305","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:40.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027243190","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:47.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267352804","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:41.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027251685","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2026650362","ZO","PH-ZO-DELYKB-30765995","2023-11-25T14:57:34.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:58:08.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027241691","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267374807","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:26:19.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027236191","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:45.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:19:56.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027245690","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027254689","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:44.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027238186","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:41.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027245688","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267375313","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:14.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267348307","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:44.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:16:27.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267366304","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267347308","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:41.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267363808","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267346807","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:45.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:26:21.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027246190","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267354812","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:41.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267361806","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2025951555","ZO","PH-ZO-DELYKB-30765995","2023-11-25T09:29:55.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267365807","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027255184","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:40.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267362807","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:45.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:36:02.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267370304","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:45.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267358809","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:41.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267356808","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267404320","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:01:42.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267347306","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:27:05.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267357303","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267365301","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:43.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:21:17.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266403720","ZO","PH-ZO-DELYKB-30765995","2023-11-25T14:57:35.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027245691","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267359306","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:05:07.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267376306","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:46.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267372811","ZO","PH-ZO-DELYKB-30765995","2023-11-26T11:03:44.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:49:57.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027886555","ZO","PH-ZO-DELYKB-30768092","2023-11-26T14:19:52.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:39:20.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268392627","ZO","PH-ZO-DELYKB-30768092","2023-11-26T14:19:35.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027086873","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:25.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267113028","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:23:36.000+05:30","AligarhHub_ALG_PL","2023-11-27T21:27:24.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268409126","ZO","PH-ZO-DELYKB-30768092","2023-11-26T14:19:50.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267157781","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:23:38.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267136531","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:25.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:19:50.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267133529","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:21.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267157677","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:23:36.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267150782","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:23:41.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267165866","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:23:33.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267110025","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:56.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268417125","ZO","PH-ZO-DELYKB-30768092","2023-11-26T14:19:34.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:36:39.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027847364","ZO","PH-ZO-DELYKB-30768092","2023-11-26T14:19:52.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:19:12.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267158173","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:23:34.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:55:37.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268410284","ZO","PH-ZO-DELYKB-30768092","2023-11-26T14:19:48.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:53:16.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268387128","ZO","PH-ZO-DELYKB-30768092","2023-11-26T14:19:39.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267119530","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:23:36.000+05:30","AligarhHub_ALG_PL","2023-11-27T18:03:22.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267426462","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:29:28.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027113389","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:22.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267122033","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:23:36.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267133028","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:24.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267154179","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:58.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267152677","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:00.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268392288","ZO","PH-ZO-DELYKB-30768092","2023-11-26T14:19:50.000+05:30","AligarhHub_ALG_PL","2023-11-27T18:01:00.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267132030","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:25.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267366183","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:56.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268386626","ZO","PH-ZO-DELYKB-30768092","2023-11-26T14:19:34.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267407832","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:24.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267124528","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:21.000+05:30","AligarhHub_ALG_PL","2023-11-27T19:19:08.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267115530","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:23:36.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:17:20.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267132533","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:23:33.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:53:02.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268412626","ZO","PH-ZO-DELYKB-30768092","2023-11-26T14:19:48.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267119532","ZO","PH-ZO-DELYKB-30768092","2023-11-26T09:22:27.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:51:10.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
