"bag_facility_source_name","bag_facility_current_name","bag_facility_destination_name","bag_type_ph","tracking_id_ekart","bag_id","bag_status","fact_updated_at","_source","bag_xdock","fact_updated_at_1"
"Britania_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3266792904","PH-B5-DELYKB-30389512","OPENED","2023-11-27T08:47:56.000+05:30","BAG",false,"2023-11-27T08:47:56.000+05:30"
"NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269876976","PH-ZO-DELYKB-30787445","OPENED","2023-11-28T09:14:26.000+05:30","NBU",false,"2023-11-28T09:14:26.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2027657978","PH-B5-DELYKB-30790592","OPENED","2023-11-27T08:58:38.000+05:30","BAG",false,"2023-11-27T08:58:38.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3262356976","PH-ZO-MHYKB-25335532","OPENED","2023-11-27T13:11:21.000+05:30","BAG",false,"2023-11-27T13:11:21.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3266990072","PH-B5-DELYKB-30803614","OPENED","2023-11-28T08:28:47.000+05:30","BAG",false,"2023-11-28T08:28:47.000+05:30"
"DasnaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270267525","PH-ZO-DELYKB-30520902","OPENED","2023-11-28T07:48:43.000+05:30","NBU",false,"2023-11-28T07:48:43.000+05:30"
"Ramaroadhub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268949057","PH-ZO-DELYKB-30405921","OPENED","2023-11-28T09:45:42.000+05:30","BAG",false,"2023-11-28T09:45:42.000+05:30"
"SangamviharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2027556269","PH-ZO-DELYKB-30782815","OPENED","2023-11-27T01:46:23.000+05:30","BAG",false,"2023-11-27T01:46:23.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268117312","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3270335583","PH-B5-DELYKB-30717130","OPENED","2023-11-28T12:38:26.000+05:30","BAG",false,"2023-11-28T12:38:26.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268129840","PH-ZO-DELYKB-30795663","OPENED","2023-11-27T09:35:50.000+05:30","BAG",false,"2023-11-27T09:35:50.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3265691020","PH-B5-DELYKB-30160696","REACHED","2023-11-27T08:36:02.000+05:30","BAG",false,"2023-11-27T08:36:02.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2018559279","PH-ZO-DELYKB-30755474","OPENED","2023-11-28T03:37:39.000+05:30","BAG",false,"2023-11-28T03:37:39.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3266782433","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"MundkaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270494542","PH-ZO-DELYKB-30760660","OPENED","2023-11-28T12:56:35.000+05:30","NBU",false,"2023-11-28T12:56:35.000+05:30"
"BahadurgarhHub_BHD_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270080947","PH-ZO-DELYKB-30827504","OPENED","2023-11-28T00:45:59.000+05:30","NBU",false,"2023-11-28T00:45:59.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3244310759","PH-B5-MHYKB-23834085","OPENED","2023-11-28T07:41:22.000+05:30","BAG",false,"2023-11-28T07:41:22.000+05:30"
"Peeragarhi_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270580753","PH-ZO-DELYKB-30828148","OPENED","2023-11-28T12:20:48.000+05:30","NBU",false,"2023-11-28T12:20:48.000+05:30"
"Peeragarhi_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268757217","PH-ZO-DELYKB-30828148","OPENED","2023-11-28T12:20:48.000+05:30","NBU",false,"2023-11-28T12:20:48.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3266755940","PH-B5-DELYKB-29965024","OPENED","2023-11-28T12:36:51.000+05:30","BAG",false,"2023-11-28T12:36:51.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268086194","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268092806","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3267630355","PH-B5-DELYKB-30771569","OPENED","2023-11-27T08:14:09.000+05:30","BAG",false,"2023-11-27T08:14:09.000+05:30"
"MathuraHub_MTH_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3265975027","PH-B5-DELYKB-30532216","OPENED","2023-11-27T09:22:28.000+05:30","BAG",false,"2023-11-27T09:22:28.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268126195","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"RohtakHub_ROH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3267557151","PH-ZO-DELYKB-30590211","OPENED","2023-11-27T16:49:18.000+05:30","BAG",false,"2023-11-27T16:49:18.000+05:30"
"Britania_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2028813993","PH-B5-DELYKB-30825634","OPENED","2023-11-28T09:33:48.000+05:30","BAG",false,"2023-11-28T09:33:48.000+05:30"
"MundkaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2026554247","PH-B5-DELYKB-30787891","OPENED","2023-11-27T07:55:21.000+05:30","BAG",false,"2023-11-27T07:55:21.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2028976052","PH-ZO-DELYKB-30822138","OPENED","2023-11-28T07:36:26.000+05:30","NBU",false,"2023-11-28T07:36:26.000+05:30"
"BadshahpurHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2029065962","PH-B5-DELYKB-30747991","OPENED","2023-11-28T03:36:49.000+05:30","BAG",false,"2023-11-28T03:36:49.000+05:30"
"KarolbaghHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268265960","PH-B5-DELYKB-30783591","OPENED","2023-11-27T03:22:17.000+05:30","BAG",false,"2023-11-27T03:22:17.000+05:30"
"Alipur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2028483128","PH-B5-DELYKB-30757536","OPENED","2023-11-28T08:02:08.000+05:30","BAG",false,"2023-11-28T08:02:08.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3265697034","PH-B5-DELYKB-30160696","REACHED","2023-11-27T08:36:02.000+05:30","BAG",false,"2023-11-27T08:36:02.000+05:30"
"NehruPlaceHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270557160","PH-ZO-DELYKB-30813433","OPENED","2023-11-28T10:39:20.000+05:30","NBU",false,"2023-11-28T10:39:20.000+05:30"
"Chhatarpur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3269491349","PH-B5-DELYKB-30802939","OPENED","2023-11-28T11:55:35.000+05:30","NBU",false,"2023-11-28T11:55:35.000+05:30"
"BurariHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3271099594","PH-ZO-DELYKB-30734439","OPENED","2023-11-28T06:11:27.000+05:30","NBU",false,"2023-11-28T06:11:27.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3269627758","PH-B5-DELYKB-30812830","OPENED","2023-11-28T11:53:53.000+05:30","NBU",false,"2023-11-28T11:53:53.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3267590294","PH-B5-DELYKB-30786065","OPENED","2023-11-27T08:59:23.000+05:30","BAG",false,"2023-11-27T08:59:23.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3269173307","PH-B5-DELYKB-30813292","OPENED","2023-11-28T11:47:32.000+05:30","BAG",false,"2023-11-28T11:47:32.000+05:30"
"BijwasanHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268784890","PH-ZO-DELYKB-30818902","OPENED","2023-11-28T07:50:11.000+05:30","NBU",false,"2023-11-28T07:50:11.000+05:30"
"PaharganjHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269182281","PH-ZO-DELYKB-30814137","OPENED","2023-11-28T12:06:12.000+05:30","BAG",false,"2023-11-28T12:06:12.000+05:30"
"YamunaViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3267745805","PH-ZO-DELYKB-30397676","REACHED","2023-11-27T03:27:45.000+05:30","BAG",false,"2023-11-27T03:27:45.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3246871109","PH-B5-MHYKB-23834085","OPENED","2023-11-28T07:41:22.000+05:30","BAG",false,"2023-11-28T07:41:22.000+05:30"
"HaldwaniHub_HWI_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3264951940","PH-B5-DELYKB-30782027","OPENED","2023-11-27T19:14:32.000+05:30","BAG",false,"2023-11-27T19:14:32.000+05:30"
"BilaspurHub_DRH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2027724366","PH-ZO-DELYKB-30681930","OPENED","2023-11-28T07:49:49.000+05:30","NBU",false,"2023-11-28T07:49:49.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3265530330","PH-ZO-MHYKB-21605395","OPENED","2023-11-27T10:31:17.000+05:30","BAG",false,"2023-11-27T10:31:17.000+05:30"
"NehruPlaceHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2028080754","PH-ZO-DELYKB-30819911","OPENED","2023-11-28T05:34:04.000+05:30","BAG",false,"2023-11-28T05:34:04.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269035222","PH-ZO-DELYKB-30510914","OPENED","2023-11-28T10:49:33.000+05:30","NBU",false,"2023-11-28T10:49:33.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3270181916","PH-B5-DELYKB-30549395","OPENED","2023-11-28T09:25:20.000+05:30","BAG",false,"2023-11-28T09:25:20.000+05:30"
"IPextension_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2025682054","PH-B5-DELYKB-30774187","OPENED","2023-11-27T09:38:02.000+05:30","BAG",false,"2023-11-27T09:38:02.000+05:30"
"WelcomeHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2029290997","PH-B5-DELYKB-30806861","OPENED","2023-11-28T09:16:31.000+05:30","BAG",false,"2023-11-28T09:16:31.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268746998","PH-ZO-DELYKB-30819010","OPENED","2023-11-28T07:48:42.000+05:30","NBU",false,"2023-11-28T07:48:42.000+05:30"
"VasundharaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268159980","PH-ZO-DELYKB-30786131","OPENED","2023-11-27T00:05:00.000+05:30","BAG",false,"2023-11-27T00:05:00.000+05:30"
"BijwasanHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269793112","PH-ZO-DELYKB-30820877","OPENED","2023-11-28T09:08:01.000+05:30","BAG",false,"2023-11-28T09:08:01.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3266806473","PH-B5-DELYKB-30794366","OPENED","2023-11-27T09:25:15.000+05:30","BAG",false,"2023-11-27T09:25:15.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268743802","PH-ZO-DELYKB-30819010","OPENED","2023-11-28T07:48:42.000+05:30","NBU",false,"2023-11-28T07:48:42.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2028722529","PH-B5-DELYKB-30823531","OPENED","2023-11-28T06:04:02.000+05:30","NBU",false,"2023-11-28T06:04:02.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2028625926","PH-B5-DELYKB-30815413","OPENED","2023-11-28T08:19:13.000+05:30","BAG",false,"2023-11-28T08:19:13.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3265292663","PH-B5-DELYKB-30742157","OPENED","2023-11-28T04:06:09.000+05:30","BAG",false,"2023-11-28T04:06:09.000+05:30"
"IPextension_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2028815229","PH-ZO-DELYKB-30821222","REACHED","2023-11-28T02:15:12.000+05:30","BAG",false,"2023-11-28T02:15:12.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268846657","PH-ZO-DELYKB-30819010","OPENED","2023-11-28T07:48:42.000+05:30","NBU",false,"2023-11-28T07:48:42.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268959991","PH-B5-DELYKB-30788271","OPENED","2023-11-28T12:25:44.000+05:30","NBU",false,"2023-11-28T12:25:44.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3266165872","PH-B5-DELYKB-30771476","OPENED","2023-11-27T12:36:52.000+05:30","BAG",false,"2023-11-27T12:36:52.000+05:30"
"BawanaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3269568161","PH-B5-DELYKB-30395546","OPENED","2023-11-28T06:02:13.000+05:30","NBU",false,"2023-11-28T06:02:13.000+05:30"
"Chhatarpur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270067158","PH-ZO-DELYKB-30789981","OPENED","2023-11-28T07:43:58.000+05:30","BAG",false,"2023-11-28T07:43:58.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268082302","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3266807583","PH-ZO-DELYKB-30803634","OPENED","2023-11-28T12:44:03.000+05:30","BAG",false,"2023-11-28T12:44:03.000+05:30"
"VasundharaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3269806768","PH-B5-DELYKB-30811328","OPENED","2023-11-28T03:48:58.000+05:30","BAG",false,"2023-11-28T03:48:58.000+05:30"
"MundkaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268349101","PH-B5-DELYKB-29743243","OPENED","2023-11-27T04:35:40.000+05:30","BAG",false,"2023-11-27T04:35:40.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2026884364","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3267887113","PH-ZO-DELYKB-30795823","OPENED","2023-11-27T08:59:22.000+05:30","BAG",false,"2023-11-27T08:59:22.000+05:30"
"BijwasanHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268194389","PH-B5-DELYKB-30786728","OPENED","2023-11-27T09:18:45.000+05:30","BAG",false,"2023-11-27T09:18:45.000+05:30"
"RoorkeeHub_HRD_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2025937100","PH-ZO-DELYKB-30778944","OPENED","2023-11-27T09:24:23.000+05:30","BAG",false,"2023-11-27T09:24:23.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2029194774","PH-ZO-DELYKB-30810982","OPENED","2023-11-28T07:36:38.000+05:30","BAG",false,"2023-11-28T07:36:38.000+05:30"
"PaharganjHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270762815","PH-ZO-DELYKB-30818605","OPENED","2023-11-28T07:53:52.000+05:30","NBU",false,"2023-11-28T07:53:52.000+05:30"
"BadshahpurHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3266162237","PH-B5-DELYKB-30808747","OPENED","2023-11-28T03:40:37.000+05:30","BAG",false,"2023-11-28T03:40:37.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3266410794","PH-ZO-DELYKB-30803634","OPENED","2023-11-28T12:44:03.000+05:30","BAG",false,"2023-11-28T12:44:03.000+05:30"
"BurariHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270103336","PH-ZO-DELYKB-30728776","OPENED","2023-11-28T12:38:02.000+05:30","NBU",false,"2023-11-28T12:38:02.000+05:30"
"Chhatarpur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3270073857","PH-B5-DELYKB-30789665","OPENED","2023-11-28T11:29:38.000+05:30","BAG",false,"2023-11-28T11:29:38.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3232019467","PH-ZO-DELYKB-30180576","OPENED","2023-11-27T12:27:01.000+05:30","BAG",false,"2023-11-27T12:27:01.000+05:30"
"IPextension_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3269880280","PH-B5-DELYKB-30682461","REACHED","2023-11-28T02:15:18.000+05:30","BAG",false,"2023-11-28T02:15:18.000+05:30"
"ShahdaraHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2027352364","PH-ZO-DELYKB-30785330","OPENED","2023-11-27T00:06:42.000+05:30","BAG",false,"2023-11-27T00:06:42.000+05:30"
"BijwasanHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3269397814","PH-B5-DELYKB-30737690","OPENED","2023-11-28T12:25:34.000+05:30","BAG",false,"2023-11-28T12:25:34.000+05:30"
"Ramaroadhub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270717000","PH-ZO-DELYKB-30405925","OPENED","2023-11-28T11:56:40.000+05:30","NBU",false,"2023-11-28T11:56:40.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268946088","PH-ZO-DELYKB-30819010","OPENED","2023-11-28T07:48:42.000+05:30","NBU",false,"2023-11-28T07:48:42.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3266936595","PH-ZO-DELYKB-30810515","OPENED","2023-11-27T23:24:55.000+05:30","BAG",false,"2023-11-27T23:24:55.000+05:30"
"AshokviharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268758466","PH-B5-DELYKB-30818266","OPENED","2023-11-28T11:48:50.000+05:30","BAG",false,"2023-11-28T11:48:50.000+05:30"
"KarolbaghHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268489527","PH-B5-DELYKB-30783591","OPENED","2023-11-27T12:59:32.000+05:30","SHIPMENT",false,"2023-11-27T12:59:32.000+05:30"
"NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270467739","PH-ZO-DELYKB-30787445","OPENED","2023-11-28T09:14:26.000+05:30","NBU",false,"2023-11-28T09:14:26.000+05:30"
"SaharanpurHub_SHP_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268301513","PH-B5-DELYKB-30796765","OPENED","2023-11-27T19:32:52.000+05:30","BAG",false,"2023-11-27T19:32:52.000+05:30"
"Chhatarpur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3271114285","PH-B5-DELYKB-30785359","OPENED","2023-11-28T08:52:06.000+05:30","BAG",false,"2023-11-28T08:52:06.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269306976","PH-ZO-DELYKB-30822138","OPENED","2023-11-28T07:36:26.000+05:30","BAG",false,"2023-11-28T07:36:26.000+05:30"
"UttamNagarHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270024841","PH-ZO-DELYKB-30767889","OPENED","2023-11-28T04:34:35.000+05:30","BAG",false,"2023-11-28T04:34:35.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268104803","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268916939","PH-B5-DELYKB-30788271","OPENED","2023-11-28T12:25:44.000+05:30","NBU",false,"2023-11-28T12:25:44.000+05:30"
"Peeragarhi_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3267499838","PH-ZO-DELYKB-30788128","OPENED","2023-11-27T04:40:46.000+05:30","BAG",false,"2023-11-27T04:40:46.000+05:30"
"NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3266790792","PH-ZO-DELYKB-30787450","OPENED","2023-11-27T10:10:17.000+05:30","BAG",false,"2023-11-27T10:10:17.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3265691517","PH-B5-DELYKB-30160696","REACHED","2023-11-27T08:36:02.000+05:30","BAG",false,"2023-11-27T08:36:02.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268091308","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"DehradunHub_DED_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2027493696","PH-B5-DELYKB-30797134","OPENED","2023-11-28T00:04:23.000+05:30","BAG",false,"2023-11-28T00:04:23.000+05:30"
"AshokviharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268768477","PH-B5-DELYKB-30818266","OPENED","2023-11-28T11:48:50.000+05:30","NBU",false,"2023-11-28T11:48:50.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268080192","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"HaridwarHub_HRD_PL","MotherHub_YKB","MotherHub_YKB","ZO","NBBC2000103710","PH-ZO-DELYKB-30782977","OPENED","2023-11-28T07:27:18.000+05:30","BAG",false,"2023-11-28T07:27:18.000+05:30"
"IPextension_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3267693601","PH-B5-DELYKB-30793489","OPENED","2023-11-27T03:52:15.000+05:30","BAG",false,"2023-11-27T03:52:15.000+05:30"
"VasundharaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268153942","PH-ZO-DELYKB-30786131","OPENED","2023-11-27T00:05:00.000+05:30","BAG",false,"2023-11-27T00:05:00.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3265382527","PH-B5-DELYKB-28929200","OPENED","2023-11-27T12:05:53.000+05:30","BAG",false,"2023-11-27T12:05:53.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2028448627","PH-ZO-DELYKB-30510914","OPENED","2023-11-28T10:49:33.000+05:30","NBU",false,"2023-11-28T10:49:33.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3267869758","PH-B5-DELYKB-30772149","OPENED","2023-11-28T03:03:14.000+05:30","BAG",false,"2023-11-28T03:03:14.000+05:30"
"PaharganjHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270908325","PH-ZO-DELYKB-30803017","OPENED","2023-11-28T00:20:00.000+05:30","BAG",false,"2023-11-28T00:20:00.000+05:30"
"Britania_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269074926","PH-ZO-DELYKB-30799627","OPENED","2023-11-28T10:09:03.000+05:30","BAG",false,"2023-11-28T10:09:03.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268083695","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"Peeragarhi_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3270731810","PH-B5-DELYKB-30827459","OPENED","2023-11-28T06:02:30.000+05:30","NBU",false,"2023-11-28T06:02:30.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3269241297","PH-B5-DELYKB-30819748","OPENED","2023-11-28T07:47:23.000+05:30","NBU",false,"2023-11-28T07:47:23.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268319190","PH-ZO-DELYKB-30796368","OPENED","2023-11-27T04:40:18.000+05:30","BAG",false,"2023-11-27T04:40:18.000+05:30"
"BilaspurHub_DRH_PL","MotherHub_YKB","MotherHub_YKB","B5","MYEP1007446727","PH-B5-DELYKB-30655909","OPENED","2023-11-28T06:02:59.000+05:30","NBU",false,"2023-11-28T06:02:59.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3266754440","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"Ramaroadhub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268809915","PH-ZO-DELYKB-30671702","OPENED","2023-11-28T12:47:18.000+05:30","NBU",false,"2023-11-28T12:47:18.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3269253813","PH-B5-DELYKB-30819748","OPENED","2023-11-28T07:47:23.000+05:30","NBU",false,"2023-11-28T07:47:23.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268092312","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
